"","B","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","","","Basic_LS_Error","Basic_LAV_Error","Basic_SVR_Error","","",""
"13",NA,-362.709195473926,-365.222003034043,-376.280197077768,152.262473405474,-84.991596374527,-74.8548808647365,-362.709195473926,-365.222003034043,-376.280197077768,152.262473405474,-38.7530354936407,-63.1193900930975,-362.709195473926,-365.222003034043,-376.280197077768,152.262473405474,-22.2752868582202,-64.8771154217648,-362.709195473926,-365.222003034043,-376.280197077768,152.262473405474,-2.43778753546394,9.76912675452877,-362.709195473926,-365.222003034043,-376.280197077768,152.262473405474,53.3969698246747,55.7364241946307,-362.709195473926,-365.222003034043,-376.280197077768,152.262473405474,107.381936759379,112.284497056839,-362.709195473926,-365.222003034043,-376.280197077768,152.262473405474,186.660083199079,225.725299160285
"14",NA,-303.279005583421,-332.667102078216,-322.140779488476,-24.3002617758157,-75.2761594847289,-62.4627422084086,-303.279005583421,-332.667102078216,-322.140779488476,-24.3002617758157,-43.0087353379513,-73.4603148077576,-303.279005583421,-332.667102078216,-322.140779488476,-24.3002617758157,3.18007566783126,-98.057838651197,-303.279005583421,-332.667102078216,-322.140779488476,-24.3002617758157,54.3403787522575,29.0714788479772,-303.279005583421,-332.667102078216,-322.140779488476,-24.3002617758157,125.620780297767,120.969064561227,-303.279005583421,-332.667102078216,-322.140779488476,-24.3002617758157,178.630004377028,180.353498260539,-303.279005583421,-332.667102078216,-322.140779488476,-24.3002617758157,242.163369329616,297.394037824057
"15",NA,106.243877083469,-13.9654921283054,2.73926405940711,131.846636576187,388.272409051833,403.28127266177,106.243877083469,-13.9654921283054,2.73926405940711,131.846636576187,426.626919806506,380.535255025201,106.243877083469,-13.9654921283054,2.73926405940711,131.846636576187,490.358997468584,303.449104013223,106.243877083469,-13.9654921283054,2.73926405940711,131.846636576187,558.169395348623,491.947222499055,106.243877083469,-13.9654921283054,2.73926405940711,131.846636576187,623.600837194199,612.145890407932,106.243877083469,-13.9654921283054,2.73926405940711,131.846636576187,655.382190679067,657.115886882524,106.243877083469,-13.9654921283054,2.73926405940711,131.846636576187,701.247055931675,749.875179919027
"16",NA,281.728933437572,201.809277962203,248.674997364115,161.591985871512,588.199106300623,600.685553181288,281.728933437572,201.809277962203,248.674997364115,161.591985871512,626.188320447872,580.899908465727,281.728933437572,201.809277962203,248.674997364115,161.591985871512,691.461477009148,499.637242878006,281.728933437572,201.809277962203,248.674997364115,161.591985871512,756.594795653317,690.517309367685,281.728933437572,201.809277962203,248.674997364115,161.591985871512,803.196355105604,788.947487633367,281.728933437572,201.809277962203,248.674997364115,161.591985871512,828.696621483267,826.830853499588,281.728933437572,201.809277962203,248.674997364115,161.591985871512,859.37092885601,888.423340158512
"17",NA,195.373840450828,179.866003404737,219.78263951859,198.245645242206,511.306815833552,525.494072027872,195.373840450828,179.866003404737,219.78263951859,198.245645242206,550.186481406525,521.451153596856,195.373840450828,179.866003404737,219.78263951859,198.245645242206,589.198595756625,456.316770907673,195.373840450828,179.866003404737,219.78263951859,198.245645242206,643.314789011571,596.111285719076,195.373840450828,179.866003404737,219.78263951859,198.245645242206,674.946843778316,664.071187640306,195.373840450828,179.866003404737,219.78263951859,198.245645242206,704.00261244057,692.522434972376,195.373840450828,179.866003404737,219.78263951859,198.245645242206,731.302411754097,729.154905261707
"18",NA,322.696169800585,385.280439471089,383.445222675538,309.869473796627,690.864881094576,705.362020878963,322.696169800585,385.280439471089,383.445222675538,309.869473796627,731.928643317442,716.110041181579,322.696169800585,385.280439471089,383.445222675538,309.869473796627,750.547614037565,684.963096872156,322.696169800585,385.280439471089,383.445222675538,309.869473796627,793.177570300651,771.218579659864,322.696169800585,385.280439471089,383.445222675538,309.869473796627,804.525807574046,794.735958937317,322.696169800585,385.280439471089,383.445222675538,309.869473796627,840.299011682408,823.346969735243,322.696169800585,385.280439471089,383.445222675538,309.869473796627,869.906484373958,848.139353911862
"19",NA,160.691970708855,177.65055650971,203.390024106061,347.545023865642,444.664038778747,456.657959660591,160.691970708855,177.65055650971,203.390024106061,347.545023865642,500.515128911883,514.22840394578,160.691970708855,177.65055650971,203.390024106061,347.545023865642,494.976112833435,537.501013163649,160.691970708855,177.65055650971,203.390024106061,347.545023865642,520.016262778666,529.730839941124,160.691970708855,177.65055650971,203.390024106061,347.545023865642,531.232628588064,525.776683666089,160.691970708855,177.65055650971,203.390024106061,347.545023865642,586.601213658939,563.148866822129,160.691970708855,177.65055650971,203.390024106061,347.545023865642,625.196021730789,586.221235022177
"20",NA,330.310203433238,385.054201176655,340.55444838578,504.225451239522,642.213384218135,651.662001482514,330.310203433238,385.054201176655,340.55444838578,504.225451239522,709.089684795509,726.356636795855,330.310203433238,385.054201176655,340.55444838578,504.225451239522,697.855873516756,772.895319967683,330.310203433238,385.054201176655,340.55444838578,504.225451239522,719.663195274342,738.994121293304,330.310203433238,385.054201176655,340.55444838578,504.225451239522,744.491144456629,730.695023647616,330.310203433238,385.054201176655,340.55444838578,504.225451239522,807.205485925016,772.958209716277,330.310203433238,385.054201176655,340.55444838578,504.225451239522,841.352614635894,800.694643388056
"21",NA,-88.3602718829407,-88.2336911710663,-10.1028470559177,306.62388274906,179.772873963808,192.320972664462,-88.3602718829407,-88.2336911710663,-10.1028470559177,306.62388274906,243.894016826456,256.860642365669,-88.3602718829407,-88.2336911710663,-10.1028470559177,306.62388274906,220.098444312353,290.47097892724,-88.3602718829407,-88.2336911710663,-10.1028470559177,306.62388274906,235.64399554243,242.906485726728,-88.3602718829407,-88.2336911710663,-10.1028470559177,306.62388274906,279.80501905283,259.44414464639,-88.3602718829407,-88.2336911710663,-10.1028470559177,306.62388274906,344.192463345204,308.135504781858,-88.3602718829407,-88.2336911710663,-10.1028470559177,306.62388274906,374.162982086997,339.214745165067
"22",NA,-123.874750086849,-144.660209989083,-128.990768136279,195.85070434942,132.820422308219,149.361900982286,-123.874750086849,-144.660209989083,-128.990768136279,195.85070434942,180.871497824323,175.38539497225,-123.874750086849,-144.660209989083,-128.990768136279,195.85070434942,148.682087198839,187.445700076951,-123.874750086849,-144.660209989083,-128.990768136279,195.85070434942,165.315024105484,156.669344478934,-123.874750086849,-144.660209989083,-128.990768136279,195.85070434942,218.724949755906,195.02169292661,-123.874750086849,-144.660209989083,-128.990768136279,195.85070434942,259.846388338935,239.181865561411,-123.874750086849,-144.660209989083,-128.990768136279,195.85070434942,296.720635017336,259.884860202631
"23",NA,282.107862816991,242.116474630733,205.528263635148,190.493303736397,616.080782081026,632.536273542148,282.107862816991,242.116474630733,205.528263635148,190.493303736397,665.535670879775,645.206621751606,282.107862816991,242.116474630733,205.528263635148,190.493303736397,646.153678798644,639.827598699474,282.107862816991,242.116474630733,205.528263635148,190.493303736397,658.40241028297,636.281800287787,282.107862816991,242.116474630733,205.528263635148,190.493303736397,715.987985975016,689.996178012776,282.107862816991,242.116474630733,205.528263635148,190.493303736397,735.5375705594,724.089894361341,282.107862816991,242.116474630733,205.528263635148,190.493303736397,770.288252684417,746.605213371575
"24",NA,280.66420070139,213.294686250339,226.831704498812,194.611696284382,587.774601334299,607.38396810058,280.66420070139,213.294686250339,226.831704498812,194.611696284382,640.050636164545,614.664257873798,280.66420070139,213.294686250339,226.831704498812,194.611696284382,640.379144473095,602.271708883477,280.66420070139,213.294686250339,226.831704498812,194.611696284382,657.557479612696,628.764502914065,280.66420070139,213.294686250339,226.831704498812,194.611696284382,700.087256464502,683.055956904654,280.66420070139,213.294686250339,226.831704498812,194.611696284382,691.012545510105,693.322128370365,280.66420070139,213.294686250339,226.831704498812,194.611696284382,721.801182680621,695.668689828683
"25",NA,279.553144743504,341.501075904376,372.745273206068,250.992447863237,659.097888948179,668.90388824097,279.553144743504,341.501075904376,372.745273206068,250.992447863237,704.320226424295,701.864030150329,279.553144743504,341.501075904376,372.745273206068,250.992447863237,715.217820361435,742.672584618502,279.553144743504,341.501075904376,372.745273206068,250.992447863237,711.150561492637,716.213207279983,279.553144743504,341.501075904376,372.745273206068,250.992447863237,753.730605803134,748.257952511174,279.553144743504,341.501075904376,372.745273206068,250.992447863237,753.015495584617,749.294443360477,279.553144743504,341.501075904376,372.745273206068,250.992447863237,778.921698393067,751.232445905443
"26",NA,33.2812947835428,43.53613760195,115.929715670405,176.521410337991,356.540871723599,364.047273678709,33.2812947835428,43.53613760195,115.929715670405,176.521410337991,384.025084654715,388.095631258106,33.2812947835428,43.53613760195,115.929715670405,176.521410337991,386.883059857848,438.235000563875,33.2812947835428,43.53613760195,115.929715670405,176.521410337991,375.196034686696,385.504746391714,33.2812947835428,43.53613760195,115.929715670405,176.521410337991,416.486788313181,415.688316256646,33.2812947835428,43.53613760195,115.929715670405,176.521410337991,416.875362646371,406.894166860304,33.2812947835428,43.53613760195,115.929715670405,176.521410337991,427.71346681927,398.73812695651
"27",NA,10.9770367050969,150.585145021078,102.901334513395,161.371023289723,401.189844196497,399.60909872005,10.9770367050969,150.585145021078,102.901334513395,161.371023289723,416.785487239116,432.958396744692,10.9770367050969,150.585145021078,102.901334513395,161.371023289723,390.261595783903,516.877446590446,10.9770367050969,150.585145021078,102.901334513395,161.371023289723,357.843731830842,384.40422628435,10.9770367050969,150.585145021078,102.901334513395,161.371023289723,391.003368591028,388.977992892673,10.9770367050969,150.585145021078,102.901334513395,161.371023289723,410.672162863159,401.129903590565,10.9770367050969,150.585145021078,102.901334513395,161.371023289723,426.794979510611,383.212320960152
"28",NA,140.947238689667,158.324111963779,138.016451075016,175.9766145106,435.4957525677,431.601730273267,140.947238689667,158.324111963779,138.016451075016,175.9766145106,454.178477428697,466.501087992989,140.947238689667,158.324111963779,138.016451075016,175.9766145106,433.599775777273,543.955016286263,140.947238689667,158.324111963779,138.016451075016,175.9766145106,417.740886553636,419.346537447655,140.947238689667,158.324111963779,138.016451075016,175.9766145106,450.046062286356,440.124984314916,140.947238689667,158.324111963779,138.016451075016,175.9766145106,468.311428733372,461.555102781851,140.947238689667,158.324111963779,138.016451075016,175.9766145106,473.985289710861,438.374131547163
"29",NA,-34.2638660314969,80.5184731692971,28.104261993054,258.665851858601,263.068118738531,253.417900728542,-34.2638660314969,80.5184731692971,28.104261993054,258.665851858601,303.823122202266,323.681233671499,-34.2638660314969,80.5184731692971,28.104261993054,258.665851858601,278.496995702728,409.194181362125,-34.2638660314969,80.5184731692971,28.104261993054,258.665851858601,274.707398097642,268.722712299863,-34.2638660314969,80.5184731692971,28.104261993054,258.665851858601,295.073056631285,282.714492382131,-34.2638660314969,80.5184731692971,28.104261993054,258.665851858601,311.734154530624,321.92552913106,-34.2638660314969,80.5184731692971,28.104261993054,258.665851858601,336.35085248794,302.012391398159
"30",NA,48.0545355977629,22.7714579868443,60.5058830834496,294.124499542217,288.703961016738,286.853015960489,48.0545355977629,22.7714579868443,60.5058830834496,294.124499542217,321.898305043813,323.206231986449,48.0545355977629,22.7714579868443,60.5058830834496,294.124499542217,310.687753622951,358.958866409659,48.0545355977629,22.7714579868443,60.5058830834496,294.124499542217,321.179099778119,295.855004219151,48.0545355977629,22.7714579868443,60.5058830834496,294.124499542217,353.174383112191,337.43733668091,48.0545355977629,22.7714579868443,60.5058830834496,294.124499542217,360.924698036781,375.191172453762,48.0545355977629,22.7714579868443,60.5058830834496,294.124499542217,380.543395136832,372.449790504175
"31",NA,56.3329526076122,8.66971967250538,46.0943067038661,254.277853443327,301.111484529356,302.090173295461,56.3329526076122,8.66971967250538,46.0943067038661,254.277853443327,329.957485475985,327.750160679823,56.3329526076122,8.66971967250538,46.0943067038661,254.277853443327,326.467018066271,347.61760364333,56.3329526076122,8.66971967250538,46.0943067038661,254.277853443327,355.514813405205,325.228333806737,56.3329526076122,8.66971967250538,46.0943067038661,254.277853443327,398.364712964158,383.051141256752,56.3329526076122,8.66971967250538,46.0943067038661,254.277853443327,401.895272732827,420.855191953979,56.3329526076122,8.66971967250538,46.0943067038661,254.277853443327,421.137932162947,426.00801133851
"32",NA,-145.258344802442,-181.331988437682,-154.507182949943,117.417296022571,162.239185368169,174.254628418659,-145.258344802442,-181.331988437682,-154.507182949943,117.417296022571,173.328138343833,161.764432717044,-145.258344802442,-181.331988437682,-154.507182949943,117.417296022571,184.271843152581,136.628929531997,-145.258344802442,-181.331988437682,-154.507182949943,117.417296022571,220.592081101078,177.422058272226,-145.258344802442,-181.331988437682,-154.507182949943,117.417296022571,263.627232855148,252.465412719388,-145.258344802442,-181.331988437682,-154.507182949943,117.417296022571,263.184096286801,282.728416463782,-145.258344802442,-181.331988437682,-154.507182949943,117.417296022571,270.286876168931,288.965467129412
"33",NA,-167.893511055596,-209.933521264915,-170.527892919032,31.6949002789625,115.226418951224,126.494738238755,-167.893511055596,-209.933521264915,-170.527892919032,31.6949002789625,128.85639354928,126.730516893354,-167.893511055596,-209.933521264915,-170.527892919032,31.6949002789625,157.114168847234,117.157374773307,-167.893511055596,-209.933521264915,-170.527892919032,31.6949002789625,208.186171559913,171.451657714555,-167.893511055596,-209.933521264915,-170.527892919032,31.6949002789625,245.25280642886,236.19400451058,-167.893511055596,-209.933521264915,-170.527892919032,31.6949002789625,242.12474623585,255.35079090358,-167.893511055596,-209.933521264915,-170.527892919032,31.6949002789625,235.344548645508,252.257444678036
"34",NA,-168.723870211692,-164.620465814625,-168.206901261638,111.022625578937,120.965949893429,131.994004136663,-168.723870211692,-164.620465814625,-168.206901261638,111.022625578937,131.168126674504,130.143309353261,-168.723870211692,-164.620465814625,-168.206901261638,111.022625578937,161.71378508923,126.774412284283,-168.723870211692,-164.620465814625,-168.206901261638,111.022625578937,222.673327343138,173.72748675973,-168.723870211692,-164.620465814625,-168.206901261638,111.022625578937,241.051512646633,228.647166542756,-168.723870211692,-164.620465814625,-168.206901261638,111.022625578937,235.918971713681,236.582528403767,-168.723870211692,-164.620465814625,-168.206901261638,111.022625578937,211.644469207202,217.893397392445
"35",NA,-110.994810852349,-110.955741127795,-84.8921142562849,25.8885023265066,112.887256016127,115.140246523793,-110.994810852349,-110.955741127795,-84.8921142562849,25.8885023265066,137.434360740108,160.913762645569,-110.994810852349,-110.955741127795,-84.8921142562849,25.8885023265066,160.343384141861,212.061836929517,-110.994810852349,-110.955741127795,-84.8921142562849,25.8885023265066,204.454450904255,194.177208486954,-110.994810852349,-110.955741127795,-84.8921142562849,25.8885023265066,215.951433661203,206.10502840805,-110.994810852349,-110.955741127795,-84.8921142562849,25.8885023265066,229.730855767002,225.592697088294,-110.994810852349,-110.955741127795,-84.8921142562849,25.8885023265066,210.385445060156,200.014512793659
"36",NA,-7.45504211641673,-3.97143515951757,-53.0005392441908,-119.808028342566,232.123607271627,232.135190271818,-7.45504211641673,-3.97143515951757,-53.0005392441908,-119.808028342566,247.968371284862,269.210707874297,-7.45504211641673,-3.97143515951757,-53.0005392441908,-119.808028342566,261.792752015088,342.370578533042,-7.45504211641673,-3.97143515951757,-53.0005392441908,-119.808028342566,305.709873969432,296.5819238898,-7.45504211641673,-3.97143515951757,-53.0005392441908,-119.808028342566,318.863472678588,306.615727193839,-7.45504211641673,-3.97143515951757,-53.0005392441908,-119.808028342566,343.717871923296,330.462171292762,-7.45504211641673,-3.97143515951757,-53.0005392441908,-119.808028342566,324.316197389275,311.377541256983
"37",NA,-109.612079129431,-64.2306084705342,-78.4844317926418,-50.1556906035366,113.177044365844,114.925527717065,-109.612079129431,-64.2306084705342,-78.4844317926418,-50.1556906035366,127.365391918351,152.278290403265,-109.612079129431,-64.2306084705342,-78.4844317926418,-50.1556906035366,146.0577441196,237.262918171436,-109.612079129431,-64.2306084705342,-78.4844317926418,-50.1556906035366,186.399543096823,185.481412432142,-109.612079129431,-64.2306084705342,-78.4844317926418,-50.1556906035366,206.991650657914,199.278429930062,-109.612079129431,-64.2306084705342,-78.4844317926418,-50.1556906035366,239.890766779701,235.476221722971,-109.612079129431,-64.2306084705342,-78.4844317926418,-50.1556906035366,233.550096303934,223.650879256258
"38",NA,-307.404446302344,-303.393803518182,-273.782727311185,-135.262707786827,-111.830851537575,-108.92904055333,-307.404446302344,-303.393803518182,-273.782727311185,-135.262707786827,-96.0457494467364,-83.6964364523255,-307.404446302344,-303.393803518182,-273.782727311185,-135.262707786827,-65.7670306379341,-7.45348976537571,-307.404446302344,-303.393803518182,-273.782727311185,-135.262707786827,-14.6002059786097,-34.4604383341557,-307.404446302344,-303.393803518182,-273.782727311185,-135.262707786827,9.58150430387104,1.20286311053678,-307.404446302344,-303.393803518182,-273.782727311185,-135.262707786827,29.0956640267123,33.3032619580754,-307.404446302344,-303.393803518182,-273.782727311185,-135.262707786827,31.5542632914621,22.2338884685287
"39",NA,-62.9873879311954,-94.2991243706265,-137.046863478001,-125.620208459478,109.724505997708,113.65694868302,-62.9873879311954,-94.2991243706265,-137.046863478001,-125.620208459478,121.340643552959,121.424848436117,-62.9873879311954,-94.2991243706265,-137.046863478001,-125.620208459478,181.611771367397,176.497342440755,-62.9873879311954,-94.2991243706265,-137.046863478001,-125.620208459478,237.750023932526,204.929268115907,-62.9873879311954,-94.2991243706265,-137.046863478001,-125.620208459478,275.24455061452,264.38896014896,-62.9873879311954,-94.2991243706265,-137.046863478001,-125.620208459478,283.872017431825,290.0420497519,-62.9873879311954,-94.2991243706265,-137.046863478001,-125.620208459478,284.461977616716,281.534067238038
"40",NA,296.204128414883,271.462107812081,191.203298404775,103.426053884929,466.199787091978,468.188918312047,296.204128414883,271.462107812081,191.203298404775,103.426053884929,489.844231056665,482.353291184404,296.204128414883,271.462107812081,191.203298404775,103.426053884929,559.529950892985,518.333928609379,296.204128414883,271.462107812081,191.203298404775,103.426053884929,612.38966371353,580.458472095907,296.204128414883,271.462107812081,191.203298404775,103.426053884929,641.032000225186,632.127267253972,296.204128414883,271.462107812081,191.203298404775,103.426053884929,644.557075456755,646.030203219855,296.204128414883,271.462107812081,191.203298404775,103.426053884929,638.015616971396,635.465738206452
"41",NA,-46.8399154339413,-26.6150640140577,17.5206543749136,-194.650557390848,221.69759315695,225.613805031077,-46.8399154339413,-26.6150640140577,17.5206543749136,-194.650557390848,225.737015857475,229.520329799723,-46.8399154339413,-26.6150640140577,17.5206543749136,-194.650557390848,290.832738480313,274.056960835464,-46.8399154339413,-26.6150640140577,17.5206543749136,-194.650557390848,334.494050274826,318.592102082041,-46.8399154339413,-26.6150640140577,17.5206543749136,-194.650557390848,343.156789194848,345.742047895891,-46.8399154339413,-26.6150640140577,17.5206543749136,-194.650557390848,353.792856549458,348.407722291385,-46.8399154339413,-26.6150640140577,17.5206543749136,-194.650557390848,345.89439403815,333.024179281879
"42",NA,-225.892671623169,-102.163971076388,-135.302071619684,-127.246516478589,-25.7216124082688,-28.1994559181539,-225.892671623169,-102.163971076388,-135.302071619684,-127.246516478589,-28.4124388307409,-3.54385840963187,-225.892671623169,-102.163971076388,-135.302071619684,-127.246516478589,13.4438331498741,91.2771721488971,-225.892671623169,-102.163971076388,-135.302071619684,-127.246516478589,23.0012942838566,58.1059784304098,-225.892671623169,-102.163971076388,-135.302071619684,-127.246516478589,22.8191135972575,38.3580393688189,-225.892671623169,-102.163971076388,-135.302071619684,-127.246516478589,48.197559413401,43.0106939549514,-225.892671623169,-102.163971076388,-135.302071619684,-127.246516478589,55.9110117659829,30.6960645083263
